movie,certificate_G,certificate_Missing,certificate_Not Rated,certificate_PG,certificate_PG-13,certificate_R,certificate_TV-MA,certificate_TV-PG,certificate_Unrated,duration,rate,metascore,votes,gross,user_reviews,critic_reviews,popularity,awards_nominations,Oscar_nominated,Golden_Globes_nominated,BAFTA_won,BAFTA_nominated,Screen_Actors_Guild_won,Screen_Actors_Guild_nominated,Critics_Choice_won,Critics_Choice_nominated,Directors_Guild_won,Directors_Guild_nominated,Producers_Guild_won,Producers_Guild_nominated,Art_Directors_Guild_won,Art_Directors_Guild_nominated,Writers_Guild_won,Writers_Guild_nominated,Costume_Designers_Guild_won,Costume_Designers_Guild_nominated,Online_Film_Television_Association_won,Online_Film_Television_Association_nominated,Online_Film_Critics_Society_won,Online_Film_Critics_Society_nominated,People_Choice_won,People_Choice_nominated,London_Critics_Circle_Film_won,London_Critics_Circle_Film_nominated,American_Cinema_Editors_won,American_Cinema_Editors_nominated,Hollywood_Film_won,Hollywood_Film_nominated,Austin_Film_Critics_Association_won,Austin_Film_Critics_Association_nominated,Denver_Film_Critics_Society_won,Denver_Film_Critics_Society_nominated,Boston_Society_of_Film_Critics_won,Boston_Society_of_Film_Critics_nominated,New_York_Film_Critics_Circle_won,New_York_Film_Critics_Circle_nominated,Los_Angeles_Film_Critics_Association_won,Los_Angeles_Film_Critics_Association_nominated,Oscar_Best_Picture_nominated,Oscar_Best_Director_won,Oscar_Best_Director_nominated,Oscar_Best_Actor_won,Oscar_Best_Actor_nominated,Oscar_Best_Actress_won,Oscar_Best_Actress_nominated,Oscar_Best_Supporting_Actor_won,Oscar_Best_Supporting_Actor_nominated,Oscar_Best_Supporting_Actress_won,Oscar_Best_Supporting_Actress_nominated,Oscar_Best_AdaScreen_won,Oscar_Best_AdaScreen_nominated,Oscar_Best_OriScreen_won,Oscar_Best_OriScreen_nominated,Oscar_Best_Picture_won
WALL·E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7680978173187184,1.6221101842414312,1.7567287771901297,2.972306221086703,1.3092854420199,0.8320593759306316,1.0815771919180712,0.05314875547385707,1.6295307756183104,1.9452287680945273,0.740630616250191,1.9742125299786817,0.9906290373247141,-0.24882644365339338,-0.46702482651712074,0.7611417456018966,0.6349706597830994,-0.13152257528233016,-0.29734485436704267,5.465802777268861,2.1734873938096735,-0.2012598041070047,1.9801584190105348,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,6.174644479417783,2.46966790995158,3.4252245672801025,2.6816181641431487,2.286443226746694,0.9453782013662573,-0.2874229588640674,0.20713845605364692,5.027583489578354,2.215646837627989,1.530869893305318,1.49081732235216,1.5423951088757168,1.7740610338071128,-0.24684093636354254,-0.37326148506948903,3.1005332813710687,1.861668957625975,1.6531891470870437,0.8318262489865489,1.4153145049336895,0.7420362622037479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Boy in the Striped Pajamas,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9479529255120382,0.8923088167594482,-0.5397131712912638,-0.24913782778578283,-0.7443897712134709,-0.28760555080373656,-0.5578435907336626,-0.1798867317522441,-0.5978520778629547,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,0.20713845605364692,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unthinkable,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8130615943670484,0.040872726428853576,,-0.5950968808210279,,-0.5385350938894914,-1.432201341481254,0.37198810410538463,-0.6580516144435294,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doubt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.49831515502873874,0.5274075552584906,0.22576747820253396,-0.44502988868785237,-0.5111783993410344,-0.4191272423521322,0.1798957614596176,0.4217153419653476,1.4489321658765861,1.5142353112239242,2.734843140383154,-0.3401229940115147,0.6185405759208145,2.6231423218787637,5.33554721320767,0.7611417456018966,1.8830164393567774,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,1.9801584190105348,-0.17597944920684494,2.3529716794685975,-0.18993110725564605,-0.44089762492818146,0.37784787578345225,1.082024657544755,-0.2876066269190724,1.6218426656737763,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,0.20713845605364692,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,0.7498888983087221,-0.2875794809096283,0.8318262489865489,-0.32044856715479764,0.7420362622037479,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
Harry Potter and the Deathly Hallows: Part 1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.390163481001119,0.7706746777524849,0.04911809755011906,0.8357511155170313,1.9897960339084326,0.09657623240341914,1.1225627114843646,-0.7220111288138016,-0.11625578521835685,0.22125494061211526,-0.5888443998384513,-0.3401229940115147,0.2464521145169149,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,0.6349706597830994,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,1.9801584190105348,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.02808994438070501,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,0.9453782013662573,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precious,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.22853249273875903,0.28414043276449624,0.8734818739280552,-0.5108558382795627,-0.37616632181586823,-0.5039241224293873,0.3779924393633688,0.4119649031692764,1.5693312390377356,1.9452287680945273,1.4053681242945122,0.8170447679835834,0.9906290373247141,2.6231423218787637,3.014518397317753,0.7611417456018966,1.8830164393567774,-0.13152257528233016,3.1670032130225585,5.465802777268861,4.76697235164054,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,2.3529716794685975,-0.18993110725564605,2.2681002197797993,0.37784787578345225,0.8044960070633901,0.9500037711473192,0.562067167204404,-0.18619896680161344,-0.3475809112442939,1.5053414562729184,0.20713845605364692,-0.19890271381328503,-0.4513354669242201,1.530869893305318,1.49081732235216,-0.2478849282121688,-0.3285928786226226,2.3587022808071842,1.3795063250476935,3.1005332813710687,2.973449016943228,1.6531891470870437,0.8318262489865489,1.4153145049336895,0.7420362622037479,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0
Rabbit Hole,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.082844256657028,-0.0807608287364614,0.6968324932756403,-0.7636997378280657,-0.8095053695099569,-0.7288954369200641,-0.10700287550443581,1.9008569073293455,-0.4172534681212305,-0.20973851625848774,0.07589310820586982,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,0.6934895814278373,-0.36867803302591867,-0.19705985993268596,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,0.032179417969717794,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Last Airbender,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5432789320770687,-3.4865040102121787,-2.600622612236104,-0.3407197029316842,0.427212910030057,1.423906987898412,0.09792472232703092,-0.8799682373101547,-0.6580516144435294,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tropic Thunder,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3634238238837489,-0.0807608287364614,0.4024168588549488,0.6731290942299168,0.22507726421688326,0.016970998045179674,0.2960214002307821,-0.48800059770809334,0.18474189768451682,-0.20973851625848774,0.740630616250191,-0.3401229940115147,-0.1256363468869847,-0.24882644365339338,0.6934895814278373,0.7611417456018966,0.2189553999252067,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.02808994438070501,-0.2876066269190724,0.032179417969717794,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,2.215646837627989,1.530869893305318,1.49081732235216,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,1.4077133863696234,1.861668957625975,-0.2875794809096283,0.8318262489865489,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Salt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6781702632220585,-0.8105627678967272,0.04911809755011906,0.34482374592722836,0.3005195653269088,-0.09032301348114309,0.43263979878509323,0.6030735035722715,-0.5978520778629547,-0.20973851625848774,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,0.9453782013662573,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Source Code,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9929167025603681,0.5274075552584906,0.5790662395073637,1.0892513842182914,-0.30770410686684624,0.015240449472174468,1.7851619444727738,-0.46264945683830827,-0.6580516144435294,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Swan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.31846004683541895,1.1355759392534426,0.8734818739280552,2.006178086807159,0.191897950547455,1.0016531360851417,2.741490734352952,-0.8994691149022971,3.7967140925190006,1.5142353112239242,2.070105632338833,0.8170447679835834,3.9673367285559107,2.6231423218787637,3.014518397317753,0.7611417456018966,4.379107998504134,-0.13152257528233016,3.1670032130225585,-0.18295574149853927,2.1734873938096735,4.769857357336011,1.9801584190105348,-0.17597944920684494,2.3529716794685975,5.265066973226281,2.2681002197797993,1.1024474512377433,3.02472521091431,0.9500037711473192,3.2115059133778345,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,1.5535384204023515,-0.19890271381328503,2.215646837627989,-0.3673472936746696,-0.3670629935962937,8.703515257227258,4.9280419024517155,2.3587022808071842,2.2558902301062846,3.1005332813710687,4.085229076260481,1.6531891470870437,0.8318262489865489,1.4153145049336895,0.7420362622037479,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
The Amazing Spider-Man,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9405257105178196,-0.0807608287364614,0.10800122443425736,1.4564452920835362,1.67473598047683,1.1418275704985634,2.3452973785454496,-0.584529941789198,-0.2366548583795063,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,0.6934895814278373,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,7.410173764419014,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paris 36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22110527774454045,-0.5672956575660983,-1.4229600745533384,-0.9688124725880678,-0.8226049832641692,-0.9504056542647303,-1.3297375425655207,,-0.6580516144435294,-0.20973851625848774,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Happening,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.082844256657028,-2.5134343647162694,-1.7762588358581681,-0.10531421903363346,-0.21390322297719466,1.2162411591377873,0.3916542792187999,-0.7268863482118372,-0.6580516144435294,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robin Hood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1203808187111395,-0.44566209023741904,-0.6574794250595405,0.1597328958029307,0.17535610252206282,-0.03148436199896609,0.5487654375562577,0.4207402980857405,-0.3570539315406558,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,3.014518397317753,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,1.9801584190105348,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,0.9453782013662573,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Revolutionary Road,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17614150069621048,0.28414043276449624,0.2846506050866722,-0.154940977935297,-0.6119593693916896,-0.25818622506264804,0.41897795892966216,-0.5718543713543055,0.5459391171679652,0.6522483974827182,2.070105632338833,-0.3401229940115147,0.9906290373247141,-0.24882644365339338,0.6934895814278373,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,2.2681002197797993,-0.34675169967083896,0.8044960070633901,-0.2876066269190724,0.562067167204404,-0.18619896680161344,-0.3475809112442939,1.5053414562729184,0.8803384382279993,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,0.8318262489865489,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
You Don't Mess with the Zohan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0936411615937692,-1.9052659807213173,-0.5985962981754022,-0.13977097407677344,0.12563494082724241,-0.3204859736908355,-0.4622107117456448,0.5416457391570231,-0.6580516144435294,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Young Victoria,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.45335137798040875,0.28414043276449624,-0.009765029334019234,-0.7351555561129622,-0.7256487179592694,-0.8067701227052984,-0.5305199110228004,-0.31931800653606196,-0.17645532179893159,0.6522483974827182,0.07589310820586982,1.9742125299786817,0.2464521145169149,-0.24882644365339338,-0.46702482651712074,0.7611417456018966,0.2189553999252067,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,5.265066973226281,2.2681002197797993,-0.34675169967083896,-0.30561859486207005,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,0.20713845605364692,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Angus, Thongs and Perfect Snogging",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6781702632220585,-0.8105627678967272,,-0.8722894504602106,,-0.8690698713334857,-1.541496060324703,-0.2900666901478484,-0.5978520778629547,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,0.20713845605364692,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
